codigo,tipo,nombre,direccion,comuna_codigo,comuna,region_codigo,region,servicio_salud,dependencia
133390,CESFAM,Centro de Salud Familiar Dr. Manuel Ferreira Guzman,Calle Almirante Latorre 750,10202,Ancud,10,Los Lagos,Servicio de Salud Chiloé,Municipal
124458,PSR,Posta de Salud Rural Pergue,Calle Sector Pergue,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
133486,PSR,Posta de Salud Rural Chacao,Calle Aldea de Chacao,10202,Ancud,10,Los Lagos,Servicio de Salud Chiloé,Municipal
133542,PSR,Posta de Salud Rural Caulín,Calle Sector Caulín,10202,Ancud,10,Los Lagos,Servicio de Salud Chiloé,Municipal
133490,PSR,Posta de Salud Rural Guabún,Calle Sector Guabún,10202,Ancud,10,Los Lagos,Servicio de Salud Chiloé,Municipal
133488,PSR,Posta de Salud Rural Nal,Calle Sector Nal,10202,Ancud,10,Los Lagos,Servicio de Salud Chiloé,Municipal
124537,PSR,Posta de Salud Rural Chope,Calle Sector Chope,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124456,PSR,Posta de Salud Rural Chauquear,Calle Sector Chauquear,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124419,PSR,Posta de Salud Rural Contao,Calle Aldea de Contao,10403,Hualaihué,10,Los Lagos,Servicio de Salud Del Reloncaví,Servicio de Salud
124457,PSR,Posta de Salud Rural Chayahue,Calle Sector Chayahue,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124448,PSR,Posta de Salud Rural Pargua,Calle Aldea de Pargua,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124551,PSR,Posta de Salud Rural Machil,Calle Sector Machil,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124451,PSR,Posta de Salud Rural Aguantao,Calle Sector Aguantao,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124460,PSR,Posta de Salud Rural San Antonio (Calbuco),Calle Sector San Antonio,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124396,CESFAM,Centro de Salud Familiar Calbuco,"Calle Eulogio Goycolea, esquina Manuel Rodríguez 132",10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124450,CECOSF,Centro Comunitario de Salud Familiar Texas,"Calle Pedro Félix, Sector San Rafael 417",10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124445,PSR,Posta de Salud Rural Astillero,Calle Sector Astillero,10108,Maullín,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124453,PSR,Posta de Salud Rural Avellanal,Calle Sector Avellanal,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124553,PSR,Posta de Salud Rural San Ramón (Calbuco),Calle Sector San Ramón,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124325,CESFAM,Centro de Salud Familiar Carelmapu,"Avenida Circunvalación, localidad de Carelmapu",10108,Maullín,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124452,PSR,Posta de Salud Rural Peñasmo,Calle Sector Peñasmo,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124543,PSR,Posta de Salud Rural Valle El Frío,Calle Sector Valle El Frío,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124555,PSR,Posta de Salud Rural Llaguepe,Calle Sector Cochamó,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124461,PSR,Posta de Salud Rural San Agustín (Calbuco),Calle Sector San Agustín,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124554,PSR,Posta de Salud Rural Huayún,Calle Sector Huayún,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124459,PSR,Posta de Salud Rural Quetrulauquén,Calle Sector Quetrulauquén,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124541,PSR,Posta de Salud Rural Huelmo,Calle Aldea de Huelmo,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124455,PSR,Posta de Salud Rural Huar,Calle Sector Huar-Alfaro,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124449,PSR,Posta de Salud Rural Putenio,Calle Sector Putenio,10102,Calbuco,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124412,CESFAM,Centro de Salud Familiar Cochamó,Calle Bueras,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124413,PSR,Posta de Salud Rural Sotomó,Calle Sector de Sotomó,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124403,PSR,Posta de Salud Rural Chaicas,Calle Aldea Chaicas,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124444,PSR,Posta de Salud Rural Peñol,Calle Sector Peñol,10108,Maullín,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124404,PSR,Posta de Salud Rural Lenca,Calle Aldea de Lenca,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124446,PSR,Posta de Salud Rural La Pasada,Calle Aldea La Pasada,10108,Maullín,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124406,PSR,Posta de Salud Rural Maillén,Calle Sector Maillén,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124410,PSR,Posta de Salud Rural Panitao,Calle Caserío Panitao,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124447,PSR,Posta de Salud Rural Quenuir,Calle Aldea de Quenuir,10108,Maullín,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124407,PSR,Posta de Salud Rural Salto Grande,Calle Caserío Salto Grande,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124443,PSR,Posta de Salud Rural Misquihue,Calle Sector de Misquihue,10108,Maullín,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124409,PSR,Posta de Salud Rural Trapén,Calle Caserío Trapén,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124544,PSR,Posta de Salud Rural Piedra Azul,Calle Aldea de Piedra Azul,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124464,PSR,Posta de Salud Rural Cumbre Alta,Calle Sector Cumbre Alta,10106,Los Muermos,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124416,PSR,Posta de Salud Rural Paso El León,Calle Sector Paso El León,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124465,PSR,Posta de Salud Rural Quillagua (Los Muermos),Calle Sector Quillagua,10106,Los Muermos,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124411,PSR,Posta de Salud Rural Cochamó,Calle Aldea de Cochamó,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124408,PSR,Posta de Salud Rural Salto Chico,Calle Caserío Salto Chico,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124705,CECOSF,Centro Comunitario de Salud Familiar Anahuac,Calle Mazatlán,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124715,CECOSF,Centro Comunitario de Salud Familiar Chamiza,"Calle Chamiza, Kilómetro Nº 9.5",10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124602,COSAM,COSAM de Reloncaví,Calle Chorrillos 1582,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Servicio de Salud
124385,CESFAM,Centro de Salud Familiar San Pablo Mirasol (ONG),Calle Ebensperger Alto,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Otra Institución
124381,CESFAM,Centro de Salud Familiar Padre Hurtado,Avenida La Cruz,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124305,CESFAM,Centro de Salud Familiar Angelmó,Calle Ecuador,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124539,PSR,Posta de Salud Rural Pocoihuén,Calle Caserío Pocoihuén,10103,Cochamó,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124601,COSAM,COSAM Puerto Montt,Calle Ancud 130,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Servicio de Salud
124315,CESFAM,Centro de Salud Familiar Carmela Carvajal,Calle Regimiento 1188,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
200292,CECOSF,Centro Comunitario de Salud Familiar Puerta Sur,"Calle Capitán Avalos, Población Puerta Sur",10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124320,CESFAM,Centro de Salud Familiar Techo para todos (ONG),Calle Santa Inés,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Otra Institución
124310,CESFAM,Centro de Salud Familiar Antonio Varas,Calle Dalcahue,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124710,CECOSF,Centro Comunitario de Salud Familiar Licarayen,Calle Carilemu,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124402,PSR,Posta de Salud Rural Correntoso,Calle Caserío Correntoso,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124401,PSR,Posta de Salud Rural Lago Chapo,Calle Caserío Lago Chapo,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124545,PSR,Posta de Salud Rural Estaquilla,Calle Caserío La Estaquilla,10106,Los Muermos,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124405,PSR,Posta de Salud Rural Las Quemas (Puerto Montt),Calle Aldea de Las Quemas,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124330,CESFAM,Centro de Salud Familiar Los Muermos,Calle Carlos Ibáñez del Campo,10106,Los Muermos,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124395,CESFAM,Centro de Salud Familiar Alerce,Calle Alerce,10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124426,PSR,Posta de Salud Rural Ralún,Calle Sector Ralún,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
200440,CECOSF,Centro Comunitario de Salud Familiar Alerce Norte,"Calle Los Mañios, Alerce Norte 18",10101,Puerto Montt,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124463,PSR,Posta de Salud Rural Los Piques,Calle Sector Los Piques,10106,Los Muermos,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124425,PSR,Posta de Salud Rural Colonia Río Sur,Calle Caserío de Colonia Río Sur,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124335,CESFAM,Centro de Salud Familiar Nº 1 Puerto Varas,Calle Puerto Varas,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124423,PSR,Posta de Salud Rural Nueva Braunau,Calle Pueblo de Nueva Braunau,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124462,PSR,Posta de Salud Rural Cañitas,Calle Aldea de Cañitas,10106,Los Muermos,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124437,PSR,Posta de Salud Rural Mañío,Calle Sector Mañío,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124427,PSR,Posta de Salud Rural Loncotoro,Calle Caserío de Loncotoro,10107,Llanquihue,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124370,CESFAM,Centro de Salud Familiar Los Volcanes,Calle Llanquihue,10107,Llanquihue,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124441,PSR,Posta de Salud Rural Línea Sin Nombre,Calle Caserío Línea Sin Nombre,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124429,PSR,Posta de Salud Rural Colegual,Calle Caserío Codegual,10107,Llanquihue,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124421,PSR,Posta de Salud Rural Ensenada,Calle Aldea de Ensenada,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124433,PSR,Posta de Salud Rural Parga,Calle Caserío de Parga,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124440,PSR,Posta de Salud Rural Las Cruces ( Fresia),Calle Sector Las Cruces,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124439,PSR,Posta de Salud Rural Traiguén (Fresia),Calle Caserío de Traiguén,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124428,PSR,Posta de Salud Rural Pellines (Llanquihue),Calle Pueblo Los Pellines,10107,Llanquihue,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124549,PSR,Posta de Salud Rural Macal,Calle Caserío Macal,10107,Llanquihue,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124424,PSR,Posta de Salud Rural Petrohué,Calle Caserío de Petrohué,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124435,PSR,Posta de Salud Rural Polizones,Calle Caserío de Polizones,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124365,CESFAM,Centro de Salud Familiar Frutillar Alto,Calle Frutillar,10105,Frutillar,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124436,PSR,Posta de Salud Rural Cau Cua,Calle Sector Cau Cau,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124765,CECOSF,Centro Comunitario de Salud Familiar Pantanosa,Calle Violeta Parra,10105,Frutillar,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124432,PSR,Posta de Salud Rural Centinela,Calle Caserío Centinela,10105,Frutillar,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124422,PSR,Posta de Salud Rural Peulla,Calle Caserío de Peulla,10109,Puerto Varas,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124438,PSR,Posta de Salud Rural El Mirador,Calle Sector El Mirador,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
124434,CGR,Consultorio General Rural Tegualda,Calle Las Américas 285,10104,Fresia,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
123420,PSR,Posta de Salud Rural Collihuinco,Otro Caserío de Collihuinco,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123417,PSR,Posta de Salud Rural La Naranja,Otro Caserío de La Naranja,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
124430,PSR,Posta de Salud Rural Casma,Calle Caserío Casma,10105,Frutillar,10,Los Lagos,Servicio de Salud Del Reloncaví,Municipal
123415,PSR,Posta de Salud Rural Concordia,Otro Caserío de Concordia,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123416,PSR,Posta de Salud Rural Colonia Ponce,Otro Caserío de Colonia Ponce,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123427,PSR,Posta de Salud Rural La Calo,Otro Sector La Calo,10302,Puerto Octay,10,Los Lagos,Servicio de Salud Osorno,Municipal
123428,PSR,Posta de Salud Rural Coihueco (Puerto Octay),Calle Sector Coihueco,10302,Puerto Octay,10,Los Lagos,Servicio de Salud Osorno,Municipal
123411,CECOSF,Centro Comunitario de Salud Familiar Corte Alto,Calle Vicuña Mackena 326,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123413,PSR,Posta de Salud Rural Coligual,Otro Caserío de Coligual,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123414,PSR,Posta de Salud Rural Hueyusca,Calle Calle principal,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123412,PSR,Posta de Salud Rural Crucero ( Purranque),Otro Caserío de Crucero,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123419,PSR,Posta de Salud Rural San Pedro de Purranque,Otro Sector San Pedro de Purranque,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123307,CESFAM,Centro de Salud Familiar Purranque,Calle 21 de Mayo 415,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
200455,CECOSF,Centro Comunitario de Salud Familiar Barrio Estación,Calle Crucero,10303,Purranque,10,Los Lagos,Servicio de Salud Osorno,Municipal
123424,PSR,Posta de Salud Rural Piedras Negras,Otro Caserío de Piedras Negras,10302,Puerto Octay,10,Los Lagos,Servicio de Salud Osorno,Municipal
123422,PSR,Posta de Salud Rural Rupanco,Calle Sector Rupanco,10302,Puerto Octay,10,Los Lagos,Servicio de Salud Osorno,Municipal
123426,PSR,Posta de Salud Rural Pellinada,Calle Sector Pellinada,10302,Puerto Octay,10,Los Lagos,Servicio de Salud Osorno,Municipal
123709,CECOSF,Centro Comunitario de Salud Familiar Riachuelo,Calle Barros Arana 295,10305,Río Negro,10,Los Lagos,Servicio de Salud Osorno,Municipal
123309,CESFAM,Centro de Salud Familiar Practicante Pablo Araya (Ex Río Negro),Calle Buschmann,10305,Río Negro,10,Los Lagos,Servicio de Salud Osorno,Municipal
123410,PSR,Posta de Salud Rural Tres Esteros,Otro Caserío Tras Esteros,10305,Río Negro,10,Los Lagos,Servicio de Salud Osorno,Municipal
123705,CECOSF,Centro Comunitario de Salud Familiar El Encanto,Otro Caserío el Encanto,10304,Puyehue,10,Los Lagos,Servicio de Salud Osorno,Municipal
123407,PSR,Posta de Salud Rural Desagüe Rupanco,Calle Sector Desagüe Rupanco,10304,Puyehue,10,Los Lagos,Servicio de Salud Osorno,Municipal
123425,PSR,Posta de Salud Rural Cancura,Calle Aldea de Cancura,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
123404,PSR,Posta de Salud Rural Pichi Damas,Calle Sector Pichi Damas,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
123434,PSR,Posta de Salud Rural Huilma,Calle Sector Huilma,10305,Río Negro,10,Los Lagos,Servicio de Salud Osorno,Municipal
123406,PSR,Posta de Salud Rural Puyehue,Calle Sector Puyehue,10304,Puyehue,10,Los Lagos,Servicio de Salud Osorno,Municipal
123408,PSR,Posta de Salud Rural Ñadi Pichi-Damas,Calle Sector Ñadi Pichi-Damas,10304,Puyehue,10,Los Lagos,Servicio de Salud Osorno,Municipal
123304,CESFAM,Centro de Salud Familiar Entre Lagos,Calle Luis Pasteur,10304,Puyehue,10,Los Lagos,Servicio de Salud Osorno,Municipal
123402,PSR,Posta de Salud Rural Cuinco,Otro Caserío de Cuinco,10306,San Juan de la Costa,10,Los Lagos,Servicio de Salud Osorno,Municipal
122455,PSR,Posta de Salud Rural Mantilhue,Calle Sector Mantilhue,14204,Río Bueno,14,Los Ríos,Servicio de Salud Los Rios,Municipal
123312,CESFAM,Centro de Salud Familiar Puaucho,Calle Norte Sur,10306,San Juan de la Costa,10,Los Lagos,Servicio de Salud Osorno,Municipal
123303,CESFAM,Centro de Salud Familiar Rahue Alto,Calle Real 2160,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
123700,CECOSF,Centro Comunitario de Salud Familiar Murrinumo,"Pasaje Camarico, Sector Murrinumo Rahue Alto 2390",10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
123311,CESFAM,Centro de Salud Familiar Bahía Mansa,Calle Bahía Mansa,10306,San Juan de la Costa,10,Los Lagos,Servicio de Salud Osorno,Municipal
123302,CESFAM,Centro de Salud Familiar Ovejería,Calle Martín Ruiz de Gamboa 602,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
123701,CECOSF,Centro Comunitario de Salud Familiar Manuel Rodríguez,Calle La Serena 1001,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
200248,COSAM,Kumelen,Calle Cochrane 1162,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Servicio de Salud
200477,COSAM,Unidad de Memoria AYEKAN,Calle Cochrane 1162,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Servicio de Salud
200209,COSAM,COSAM Rahue,Calle República 570,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Servicio de Salud
123300,CESFAM,Centro de Salud Familiar Dr. Pedro Jáuregui,Calle Victoria 370,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
123301,CESFAM,Centro de Salud Familiar Dr. Marcelo Lopetegui Adams,Calle Los Carrera 1400,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
200445,COSAM,COSAM Oriente,Calle Germán Hube 1435,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Servicio de Salud
123310,CESFAM,Centro de Salud Familiar Quinto Centenario,Calle Sevilla 1620,10301,Osorno,10,Los Lagos,Servicio de Salud Osorno,Municipal
